eco	name	pgn	uci	epd
B20	Sicilian Defense	1. e4 c5	e2e4 c7c5	rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq -
B27	Sicilian Defense	1. e4 c5 2. Nf3	e2e4 c7c5 g1f3	rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq -
C50	Italian Game	1. e4 e5 2. Nf3 Nc6 3. Bc4	e2e4 e7e5 g1f3 b8c6 f1c4	r1bqkbnr/pppp1ppp/2n5/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq -
D06	Queen's Gambit	1. d4 d5 2. c4	d2d4 d7d5 c2c4	rnbqkbnr/ppp1pppp/8/3p4/2PP4/8/PP2PPPP/RNBQKBNR b KQkq -
D70	Gruenfeld Defense	1. d4 Nf6 2. c4 g6 3. Nc3 d5
E11	Bogo-Indian Defense: Nbd2 with a3 and d5	1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Nbd2 b6 5. a3 Be7 6. e4 d5
C34	King's Gambit Accepted: Fischer Defense with Ng5 and h6	1. e4 e5 2. f4 exf4 3. Nf3 d6 4. d4 g5 5. h4 g4 6. Ng5 h6
C54	Italian Game: Giuoco Piano with Re1 and a6	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d3 d6 6. O-O O-O 7. Re1 a6
B33	Sicilian Defense: Sveshnikov with Na3 and Be7	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e5 6. Ndb5 d6 7. Bg5 a6 8. Na3 Be7
C02	French Defense: Advance Euwe with b4 and cxd4	1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Nc6 5. Nf3 Qb6 6. a3 Nh6 7. b4 cxd4
B12	Caro-Kann Defense: Advance with Castling and Nc6	1. e4 c6 2. d4 d5 3. e5 Bf5 4. Nf3 e6 5. Be2 c5 6. O-O Nc6
B01	Scandinavian Defense: Modern with Be2 and e6	1. e4 d5 2. exd5 Nf6 3. d4 Nxd5 4. Nf3 Bg4 5. Be2 e6
E34	Nimzo-Indian Defense: Classical with f3 and h6	1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 O-O 5. a3 Bxc3+ 6. Qxc3 b6 7. Bg5 Bb7 8. f3 h6
E62	King's Indian Defense: Fianchetto with d5 and Na5	1. d4 Nf6 2. c4 g6 3. Nf3 Bg7 4. g3 O-O 5. Bg2 d6 6. O-O Nc6 7. Nc3 a6 8. d5 Na5
A77	Modern Benoni Defense: Taimanov with Nf3 and Castling	1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. e4 g6 7. f4 Bg7 8. Bb5+ Nfd7 9. Nf3 O-O
E04	Catalan Opening: Open with Qxc4 and b5	1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 Be7 5. Nf3 O-O 6. O-O dxc4 7. Qa4 a6 8. Qxc4 b5
D35	Queen's Gambit Declined: Exchange with Nge2 and Re8	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. cxd5 exd5 5. Bg5 Be7 6. e3 O-O 7. Bd3 c6 8. Nge2 Re8
A28	English Opening: Four Knights with Castling and e4	1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. g3 Bb4 5. Bg2 O-O 6. O-O e4
D85	Gruenfeld Defense: Exchange with Castling and Nc6	1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Bc4 c5 8. Ne2 O-O 9. O-O Nc6
B03	Alekhine's Defense: Four Pawns with Nc3 and e6	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Nc6 7. Be3 Bf5 8. Nc3 e6
A07	Reti Opening: King's Indian Attack with e4 and e5	1. Nf3 Nf6 2. g3 g6 3. Bg2 Bg7 4. O-O O-O 5. d3 d6 6. e4 e5
D13	Slav Defense: Exchange with e3 and e6	1. d4 d5 2. c4 c6 3. cxd5 cxd5 4. Nc3 Nf6 5. Nf3 Nc6 6. Bf4 Bf5 7. e3 e6
E15	Queen's Indian Defense: Fianchetto with Bg2 and Castling	1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. g3 Ba6 5. b3 Bb4+ 6. Bd2 Be7 7. Bg2 O-O
E11	Bogo-Indian Defense: Nbd2 with e5 and Ne4	1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Nbd2 b6 5. a3 Be7 6. e4 d5 7. e5 Ne4
C34	King's Gambit Accepted: Fischer Defense with Nxf7 and Kxf7	1. e4 e5 2. f4 exf4 3. Nf3 d6 4. d4 g5 5. h4 g4 6. Ng5 h6 7. Nxf7 Kxf7
C54	Italian Game: Giuoco Piano with Bb3 and h6	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d3 d6 6. O-O O-O 7. Re1 a6 8. Bb3 h6
B33	Sicilian Defense: Sveshnikov with Bxf6 and Bxf6	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e5 6. Ndb5 d6 7. Bg5 a6 8. Na3 Be7 9. Bxf6 Bxf6
C02	French Defense: Advance Euwe with cxd4 and Nf5	1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Nc6 5. Nf3 Qb6 6. a3 Nh6 7. b4 cxd4 8. cxd4 Nf5
B12	Caro-Kann Defense: Advance with c4 and dxc4	1. e4 c6 2. d4 d5 3. e5 Bf5 4. Nf3 e6 5. Be2 c5 6. O-O Nc6 7. c4 dxc4
B01	Scandinavian Defense: Modern with Castling and Be7	1. e4 d5 2. exd5 Nf6 3. d4 Nxd5 4. Nf3 Bg4 5. Be2 e6 6. O-O Be7
E34	Nimzo-Indian Defense: Classical with Bh4 and d5	1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 O-O 5. a3 Bxc3+ 6. Qxc3 b6 7. Bg5 Bb7 8. f3 h6 9. Bh4 d5
E62	King's Indian Defense: Fianchetto with Nd2 and c5	1. d4 Nf6 2. c4 g6 3. Nf3 Bg7 4. g3 O-O 5. Bg2 d6 6. O-O Nc6 7. Nc3 a6 8. d5 Na5 9. Nd2 c5
A77	Modern Benoni Defense: Taimanov with Castling and a6	1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. e4 g6 7. f4 Bg7 8. Bb5+ Nfd7 9. Nf3 O-O 10. O-O a6
E09	Catalan Opening: Closed with b3 and b6	1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 Be7 5. Nf3 O-O 6. O-O c6 7. Qc2 Nbd7 8. b3 b6
D35	Queen's Gambit Declined: Exchange with Qc2 and Nbd7	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. cxd5 exd5 5. Bg5 Be7 6. e3 O-O 7. Bd3 c6 8. Nge2 Re8 9. Qc2 Nbd7
A28	English Opening: Four Knights with Ng5 and Bxc3	1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. g3 Bb4 5. Bg2 O-O 6. O-O e4 7. Ng5 Bxc3
D85	Gruenfeld Defense: Exchange with Be3 and cxd4	1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Bc4 c5 8. Ne2 O-O 9. O-O Nc6 10. Be3 cxd4
B03	Alekhine's Defense: Four Pawns with Nf3 and Be7	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Nc6 7. Be3 Bf5 8. Nc3 e6 9. Nf3 Be7
A07	Reti Opening: King's Indian Attack with Nbd2 and Nc6	1. Nf3 Nf6 2. g3 g6 3. Bg2 Bg7 4. O-O O-O 5. d3 d6 6. e4 e5 7. Nbd2 Nc6
A02	Bird's Opening: From Gambit with Bg2 and Nc6	1. f4 e5 2. fxe5 d6 3. exd6 Bxd6 4. Nf3 Nf6 5. g3 Bg4 6. Bg2 Nc6
D13	Slav Defense: Exchange with Be2 and Bb4	1. d4 d5 2. c4 c6 3. cxd5 cxd5 4. Nc3 Nf6 5. Nf3 Nc6 6. Bf4 Bf5 7. e3 e6 8. Be2 Bb4
E15	Queen's Indian Defense: Fianchetto with Castling and d5	1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. g3 Ba6 5. b3 Bb4+ 6. Bd2 Be7 7. Bg2 O-O 8. O-O d5
C54	Italian Game: Giuoco Piano with h3 and Re8	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d3 d6 6. O-O O-O 7. Re1 a6 8. Bb3 h6 9. h3 Re8
B33	Sicilian Defense: Sveshnikov with Nd5 and Castling	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e5 6. Ndb5 d6 7. Bg5 a6 8. Na3 Be7 9. Bxf6 Bxf6 10. Nd5 O-O
C02	French Defense: Advance Euwe with Bb2 and Be7	1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Nc6 5. Nf3 Qb6 6. a3 Nh6 7. b4 cxd4 8. cxd4 Nf5 9. Bb2 Be7
B12	Caro-Kann Defense: Advance with Bxc4 and Nge7	1. e4 c6 2. d4 d5 3. e5 Bf5 4. Nf3 e6 5. Be2 c5 6. O-O Nc6 7. c4 dxc4 8. Bxc4 Nge7
B01	Scandinavian Defense: Modern with h3 and Bh5	1. e4 d5 2. exd5 Nf6 3. d4 Nxd5 4. Nf3 Bg4 5. Be2 e6 6. O-O Be7 7. h3 Bh5
E34	Nimzo-Indian Defense: Classical with cxd5 and exd5	1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 O-O 5. a3 Bxc3+ 6. Qxc3 b6 7. Bg5 Bb7 8. f3 h6 9. Bh4 d5 10. cxd5 exd5
E62	King's Indian Defense: Fianchetto with Qc2 and Rb8	1. d4 Nf6 2. c4 g6 3. Nf3 Bg7 4. g3 O-O 5. Bg2 d6 6. O-O Nc6 7. Nc3 a6 8. d5 Na5 9. Nd2 c5 10. Qc2 Rb8
A77	Modern Benoni Defense: Taimanov with b5	1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. e4 g6 7. f4 Bg7 8. Bb5+ Nfd7 9. Nf3 O-O 10. O-O a6 11. Bd3 b5
E09	Catalan Opening: Closed with Bb2 and Bb7	1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 Be7 5. Nf3 O-O 6. O-O c6 7. Qc2 Nbd7 8. b3 b6 9. Bb2 Bb7
D35	Queen's Gambit Declined: Exchange with Castling and Nf8	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. cxd5 exd5 5. Bg5 Be7 6. e3 O-O 7. Bd3 c6 8. Nge2 Re8 9. Qc2 Nbd7 10. O-O Nf8
A28	English Opening: Four Knights with bxc3 and Re8	1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. g3 Bb4 5. Bg2 O-O 6. O-O e4 7. Ng5 Bxc3 8. bxc3 Re8
D85	Gruenfeld Defense: Exchange with cxd4 and Bg4	1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Bc4 c5 8. Ne2 O-O 9. O-O Nc6 10. Be3 cxd4 11. cxd4 Bg4
B03	Alekhine's Defense: Four Pawns with Be2 and Castling	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Nc6 7. Be3 Bf5 8. Nc3 e6 9. Nf3 Be7 10. Be2 O-O
A07	Reti Opening: King's Indian Attack with Re1 and h6	1. Nf3 Nf6 2. g3 g6 3. Bg2 Bg7 4. O-O O-O 5. d3 d6 6. e4 e5 7. Nbd2 Nc6 8. Re1 h6
D13	Slav Defense: Exchange with Castling	1. d4 d5 2. c4 c6 3. cxd5 cxd5 4. Nc3 Nf6 5. Nf3 Nc6 6. Bf4 Bf5 7. e3 e6 8. Be2 Bb4 9. O-O O-O
E15	Queen's Indian Defense: Fianchetto with cxd5 and exd5	1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. g3 Ba6 5. b3 Bb4+ 6. Bd2 Be7 7. Bg2 O-O 8. O-O d5 9. cxd5 exd5
C54	Italian Game: Giuoco Piano with Nbd2 and Ba7	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d3 d6 6. O-O O-O 7. Re1 a6 8. Bb3 h6 9. h3 Re8 10. Nbd2 Ba7
C02	French Defense: Advance Euwe with g4 and Nh4	1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Nc6 5. Nf3 Qb6 6. a3 Nh6 7. b4 cxd4 8. cxd4 Nf5 9. Bb2 Be7 10. g4 Nh4
B01	Scandinavian Defense: Modern with c4 and Nb6	1. e4 d5 2. exd5 Nf6 3. d4 Nxd5 4. Nf3 Bg4 5. Be2 e6 6. O-O Be7 7. h3 Bh5 8. c4 Nb6
E34	Nimzo-Indian Defense: Classical with e3 and Re8	1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 O-O 5. a3 Bxc3+ 6. Qxc3 b6 7. Bg5 Bb7 8. f3 h6 9. Bh4 d5 10. cxd5 exd5 11. e3 Re8
E62	King's Indian Defense: Fianchetto with b3 and b5	1. d4 Nf6 2. c4 g6 3. Nf3 Bg7 4. g3 O-O 5. Bg2 d6 6. O-O Nc6 7. Nc3 a6 8. d5 Na5 9. Nd2 c5 10. Qc2 Rb8 11. b3 b5
A77	Modern Benoni Defense: Taimanov with a4 and c4	1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. e4 g6 7. f4 Bg7 8. Bb5+ Nfd7 9. Nf3 O-O 10. O-O a6 11. Bd3 b5 12. a4 c4
E09	Catalan Opening: Closed with Nbd2 and Rc8	1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 Be7 5. Nf3 O-O 6. O-O c6 7. Qc2 Nbd7 8. b3 b6 9. Bb2 Bb7 10. Nbd2 Rc8
D35	Queen's Gambit Declined: Exchange with f3 and Ne6	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. cxd5 exd5 5. Bg5 Be7 6. e3 O-O 7. Bd3 c6 8. Nge2 Re8 9. Qc2 Nbd7 10. O-O Nf8 11. f3 Ne6
D85	Gruenfeld Defense: Exchange with f3 and Na5	1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Bc4 c5 8. Ne2 O-O 9. O-O Nc6 10. Be3 cxd4 11. cxd4 Bg4 12. f3 Na5
B03	Alekhine's Defense: Four Pawns with Castling and f6	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Nc6 7. Be3 Bf5 8. Nc3 e6 9. Nf3 Be7 10. Be2 O-O 11. O-O f6
D13	Slav Defense: Exchange with Rc1 and Rc8	1. d4 d5 2. c4 c6 3. cxd5 cxd5 4. Nc3 Nf6 5. Nf3 Nc6 6. Bf4 Bf5 7. e3 e6 8. Be2 Bb4 9. O-O O-O 10. Rc1 Rc8
E15	Queen's Indian Defense: Fianchetto with Ne5 and c6	1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. g3 Ba6 5. b3 Bb4+ 6. Bd2 Be7 7. Bg2 O-O 8. O-O d5 9. cxd5 exd5 10. Ne5 c6
C54	Italian Game: Giuoco Piano with Nf1 and Be6	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d3 d6 6. O-O O-O 7. Re1 a6 8. Bb3 h6 9. h3 Re8 10. Nbd2 Ba7 11. Nf1 Be6
B01	Scandinavian Defense: Modern with Nc3 and Castling	1. e4 d5 2. exd5 Nf6 3. d4 Nxd5 4. Nf3 Bg4 5. Be2 e6 6. O-O Be7 7. h3 Bh5 8. c4 Nb6 9. Nc3 O-O
E34	Nimzo-Indian Defense: Classical with Bd3 and Nbd7	1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 O-O 5. a3 Bxc3+ 6. Qxc3 b6 7. Bg5 Bb7 8. f3 h6 9. Bh4 d5 10. cxd5 exd5 11. e3 Re8 12. Bd3 Nbd7
E62	King's Indian Defense: Fianchetto with Bb2 and bxc4	1. d4 Nf6 2. c4 g6 3. Nf3 Bg7 4. g3 O-O 5. Bg2 d6 6. O-O Nc6 7. Nc3 a6 8. d5 Na5 9. Nd2 c5 10. Qc2 Rb8 11. b3 b5 12. Bb2 bxc4
E09	Catalan Opening: Closed with Rad1 and Re8	1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 Be7 5. Nf3 O-O 6. O-O c6 7. Qc2 Nbd7 8. b3 b6 9. Bb2 Bb7 10. Nbd2 Rc8 11. Rad1 Re8
D35	Queen's Gambit Declined: Exchange with Bh4 and g6	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. cxd5 exd5 5. Bg5 Be7 6. e3 O-O 7. Bd3 c6 8. Nge2 Re8 9. Qc2 Nbd7 10. O-O Nf8 11. f3 Ne6 12. Bh4 g6
B03	Alekhine's Defense: Four Pawns with exf6 and Bxf6	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Nc6 7. Be3 Bf5 8. Nc3 e6 9. Nf3 Be7 10. Be2 O-O 11. O-O f6 12. exf6 Bxf6
A07	Reti Opening: King's Indian Attack with a4 and Be6	1. Nf3 Nf6 2. g3 g6 3. Bg2 Bg7 4. O-O O-O 5. d3 d6 6. e4 e5 7. Nbd2 Nc6 8. Re1 h6 9. c3 a5 10. a4 Be6
D13	Slav Defense: Exchange with Nh4 and Bg6	1. d4 d5 2. c4 c6 3. cxd5 cxd5 4. Nc3 Nf6 5. Nf3 Nc6 6. Bf4 Bf5 7. e3 e6 8. Be2 Bb4 9. O-O O-O 10. Rc1 Rc8 11. Nh4 Bg6
C54	Italian Game: Giuoco Piano with Bxe6 and Rxe6	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d3 d6 6. O-O O-O 7. Re1 a6 8. Bb3 h6 9. h3 Re8 10. Nbd2 Ba7 11. Nf1 Be6 12. Bxe6 Rxe6
B01	Scandinavian Defense: Modern with Be3 and Nc6	1. e4 d5 2. exd5 Nf6 3. d4 Nxd5 4. Nf3 Bg4 5. Be2 e6 6. O-O Be7 7. h3 Bh5 8. c4 Nb6 9. Nc3 O-O 10. Be3 Nc6
E34	Nimzo-Indian Defense: Classical with Ne2 and c5	1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 O-O 5. a3 Bxc3+ 6. Qxc3 b6 7. Bg5 Bb7 8. f3 h6 9. Bh4 d5 10. cxd5 exd5 11. e3 Re8 12. Bd3 Nbd7 13. Ne2 c5
E09	Catalan Opening: Closed with e4 and dxe4	1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 Be7 5. Nf3 O-O 6. O-O c6 7. Qc2 Nbd7 8. b3 b6 9. Bb2 Bb7 10. Nbd2 Rc8 11. Rad1 Re8 12. e4 dxe4
D35	Queen's Gambit Declined: Exchange with Rae1 and Ng7	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. cxd5 exd5 5. Bg5 Be7 6. e3 O-O 7. Bd3 c6 8. Nge2 Re8 9. Qc2 Nbd7 10. O-O Nf8 11. f3 Ne6 12. Bh4 g6 13. Rae1 Ng7
D13	Slav Defense: Exchange with Nxg6 and hxg6	1. d4 d5 2. c4 c6 3. cxd5 cxd5 4. Nc3 Nf6 5. Nf3 Nc6 6. Bf4 Bf5 7. e3 e6 8. Be2 Bb4 9. O-O O-O 10. Rc1 Rc8 11. Nh4 Bg6 12. Nxg6 hxg6
E15	Queen's Indian Defense: Fianchetto with Nc3 and Re8	1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. g3 Ba6 5. b3 Bb4+ 6. Bd2 Be7 7. Bg2 O-O 8. O-O d5 9. cxd5 exd5 10. Ne5 c6 11. Re1 Bd6 12. Nc3 Re8
B01	Scandinavian Defense: Modern with d5 and exd5	1. e4 d5 2. exd5 Nf6 3. d4 Nxd5 4. Nf3 Bg4 5. Be2 e6 6. O-O Be7 7. h3 Bh5 8. c4 Nb6 9. Nc3 O-O 10. Be3 Nc6 11. d5 exd5
E34	Nimzo-Indian Defense: Classical with Castling and cxd4	1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 O-O 5. a3 Bxc3+ 6. Qxc3 b6 7. Bg5 Bb7 8. f3 h6 9. Bh4 d5 10. cxd5 exd5 11. e3 Re8 12. Bd3 Nbd7 13. Ne2 c5 14. O-O cxd4
E15	Queen's Indian Defense: Fianchetto with Rc1 and Rc8	1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. g3 Ba6 5. b3 Bb4+ 6. Bd2 Be7 7. Bg2 O-O 8. O-O d5 9. cxd5 exd5 10. Ne5 c6 11. Re1 Bd6 12. Nc3 Re8 13. Rc1 Rc8
C67	Ruy Lopez: Berlin Defense with dxe5 and Nf5	1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. O-O Nxe4 5. d4 Nd6 6. Bxc6 dxc6 7. dxe5 Nf5
B90	Sicilian Defense: Najdorf English Attack with Qd2 and Castling	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3 e5 7. Nb3 Be6 8. f3 Be7 9. Qd2 O-O
C18	French Defense: Winawer Poisoned Pawn with Qxh7 and cxd4	1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Ne7 7. Qg4 Qc7 8. Qxg7 Rg8 9. Qxh7 cxd4
B19	Caro-Kann Defense: Classical with Bd3 and Bxd3	1. e4 c6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Bf5 5. Ng3 Bg6 6. h4 h6 7. Nf3 Nd7 8. h5 Bh7 9. Bd3 Bxd3
B01	Scandinavian Defense: Portuguese with dxe6 and Nc6	1. e4 d5 2. exd5 Nf6 3. d4 Bg4 4. f3 Bf5 5. c4 e6 6. dxe6 Nc6
E48	Nimzo-Indian Defense: Rubinstein with cxd4 and b6	1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. e3 O-O 5. Bd3 d5 6. Nf3 c5 7. O-O dxc4 8. Bxc4 cxd4 9. exd4 b6
A70	Modern Benoni Defense: Classical with Nd2 and a6	1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. e4 g6 7. Nf3 Bg7 8. Be2 O-O 9. O-O Re8 10. Nd2 a6
D27	Queen's Gambit Accepted: Classical with Bb3 and Bb7	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O a6 7. Qe2 b5 8. Bb3 Bb7
D02	London System: Main Line with Bxd6 and Qxd6	1. d4 d5 2. Bf4 Nf6 3. e3 c5 4. c3 Nc6 5. Nd2 e6 6. Bd3 Bd6 7. Bxd6 Qxd6
A22	English Opening: Botvinnik System with Qd7 and Bh3	1. c4 e5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. e4 d6 6. Nge2 Be6 7. d3 Qd7 8. O-O Bh3
B09	Pirc Defense: Austrian Attack with e6 and fxe6	1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. f4 Bg7 5. Nf3 c5 6. Bb5+ Bd7 7. e5 Ng4 8. e6 fxe6
D97	Gruenfeld Defense: Russian System with Be2 and b5	1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7 5. Qb3 dxc4 6. Qxc4 O-O 7. e4 a6 8. Be2 b5
B03	Alekhine's Defense: Exchange with Be3 and Castling	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. exd6 cxd6 6. Nc3 g6 7. Be3 Bg7 8. Rc1 O-O
A09	Reti Opening: Advance with Qa4+ and Bd7	1. Nf3 d5 2. c4 d4 3. b4 f6 4. e3 e5 5. c5 a5 6. Qa4+ Bd7
A03	Bird's Opening: Dutch Setup with d3 and e6	1. f4 d5 2. Nf3 g6 3. e3 Bg7 4. Be2 c5 5. O-O Nc6 6. d3 e6
A87	Dutch Defense: Leningrad with b3 and e5	1. d4 f5 2. c4 Nf6 3. g3 g6 4. Bg2 Bg7 5. Nf3 O-O 6. O-O d6 7. Nc3 Qe8 8. b3 e5
D17	Slav Defense: Main Line with Qb3 and Qe7	1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. e3 e6 7. Bxc4 Bb4 8. Qb3 Qe7
E17	Queen's Indian Defense: Classical with Bd3 and d5	1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. Nc3 Bb7 5. Bg5 Be7 6. e3 O-O 7. Bd3 d5
E11	Bogo-Indian Defense: Main Line with Qxd2 and d6	1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Bd2 Qe7 5. g3 Nc6 6. Bg2 Bxd2+ 7. Qxd2 d6
C31	King's Gambit Declined: Falkbeer with Qe2 and Castling	1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. dxe4 Nxe4 6. Nf3 Bc5 7. Qe2 O-O
C67	Ruy Lopez: Berlin Defense with Qxd8+ and Kxd8	1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. O-O Nxe4 5. d4 Nd6 6. Bxc6 dxc6 7. dxe5 Nf5 8. Qxd8+ Kxd8
B90	Sicilian Defense: Najdorf English Attack with g4 and Nbd7	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3 e5 7. Nb3 Be6 8. f3 Be7 9. Qd2 O-O 10. g4 Nbd7
C18	French Defense: Winawer Poisoned Pawn with Ne2 and dxc3	1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Ne7 7. Qg4 Qc7 8. Qxg7 Rg8 9. Qxh7 cxd4 10. Ne2 dxc3
B19	Caro-Kann Defense: Classical with Bd2 and Ngf6	1. e4 c6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Bf5 5. Ng3 Bg6 6. h4 h6 7. Nf3 Nd7 8. h5 Bh7 9. Bd3 Bxd3 10. Qxd3 e6 11. Bd2 Ngf6
B01	Scandinavian Defense: Portuguese with Be3 and Qe7	1. e4 d5 2. exd5 Nf6 3. d4 Bg4 4. f3 Bf5 5. c4 e6 6. dxe6 Nc6 7. Be3 Qe7
E48	Nimzo-Indian Defense: Rubinstein with Re1 and Bb7	1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. e3 O-O 5. Bd3 d5 6. Nf3 c5 7. O-O dxc4 8. Bxc4 cxd4 9. exd4 b6 10. Re1 Bb7
A70	Modern Benoni Defense: Classical with a4 and Nbd7	1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. e4 g6 7. Nf3 Bg7 8. Be2 O-O 9. O-O Re8 10. Nd2 a6 11. a4 Nbd7
E04	Catalan Opening: Open with Bf4 and Nbd7	1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 dxc4 5. Nf3 Be7 6. O-O O-O 7. Qc2 a6 8. Qxc4 b5 9. Qc2 Bb7 10. Bf4 Nbd7
D27	Queen's Gambit Accepted: Classical with Rd1 and Nbd7	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O a6 7. Qe2 b5 8. Bb3 Bb7 9. Rd1 Nbd7
