id	verdict	diagnosis	admissionBlockers	ownerFailureCodes	engineAgreement	plannerOwnership	surfaceGate	mainProofSource	mainClaimScope	packetSummary	contractId	contractStatus	contractFailures	sceneType	ownerTrace	release	taxonomy	ply	fen	playedUci	enginePv	primary	moveReview	reason
source-botvinnik-vidmar-1936-iqp-multipv-screen	reject_owner_missing	root_vocabulary_or_extraction_gap	owner:iqp_not_induced_or_side_mismatch	-	near_top_multipv_contains_played_top=b3a4_gap=6cp	primary_SupportedLocal	supported_local_surface_passed	simplification_window	MoveLocal	proof_source=simplification_window;proof_family=simplification_window;scope=MoveLocal;fallback=WeakMain;same_branch=Proven;persistence=Stable;seed=d5+contest the bishop on d5+c5+supports immediate tactical gain counterplay+central foothold+line access+e3+open-file occupation+open file occupation+e3+c5+supports immediate tactical gain counterplay+central foothold+line access+d5+contest the bishop on d5+d4+center;continuation=c3d5|f6d5+Nfxd5+exact_trade_continuation+exchange_square:d5+d5;suppression=;risks=	subplan:simplification_window	Releasable	-	quiet_improvement	scene=quiet_improvement;selected=WhyThis:MoveDelta:target;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate|MoveDelta:source_kind=pv_delta:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=pv_delta:questions=WhatChanged:admission_decision=PrimaryAllowed:admission_reason=move_delta_primary_in_quiet_or_conversion_scene:move_local_delta|MoveDelta:source_kind=target:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=target:questions=WhatChanged+WhyThis:admission_decision=PrimaryAllowed:admission_reason=move_delta_primary_in_quiet_or_conversion_scene:main_move_claim;dropped=DecisionTiming:close_candidate:SupportOnly+enriched_close_candidate+support_material_not_owner_legal	SupportedLocal	source_iqp_inducement	31	r2q1rk1/pp2bppp/4pn2/3bN1B1/1n1P4/1BN4Q/PP3PPP/3R1RK1 w - - 11 16	c3d5	b3a4 d5c6 e5c6 b7c6 f2f4 f6d5 a2a3 d5c3 b2c3 e7g5 f4g5 b4d5 a4c6	This trade keeps the same local edge on d5.	A key idea is that This trade keeps the same local edge on d5. Both candidate branches are viable: the played Nxd5 (piece centralization) trades via 16. Nxd5 Nfxd5 17. Bxe7, whereas Ba4 (positional maneuvering) trades via 16. Ba4 Bc6 17. Nxc6.	admission_blocked: owner:iqp_not_induced_or_side_mismatch; planner_owner_missing_or_surface_unsafe: WhatMattersHere:position_probe_missing
source-botvinnik-vidmar-1936-simplification-window	admit_authority_row	admit_ready	none	-	near_top_multipv_contains_played_top=b3a4_gap=6cp	primary_SupportedLocal	supported_local_surface_passed	simplification_window	MoveLocal	proof_source=simplification_window;proof_family=simplification_window;scope=MoveLocal;fallback=WeakMain;same_branch=Proven;persistence=Stable;seed=d5+contest the bishop on d5+c5+supports immediate tactical gain counterplay+central foothold+line access+e3+open-file occupation+open file occupation+e3+c5+supports immediate tactical gain counterplay+central foothold+line access+d5+contest the bishop on d5+d4+center;continuation=c3d5|f6d5+Nfxd5+exact_trade_continuation+exchange_square:d5+d5;suppression=;risks=	subplan:simplification_window	Releasable	-	quiet_improvement	scene=quiet_improvement;selected=WhyThis:MoveDelta:target;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate|MoveDelta:source_kind=pv_delta:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=pv_delta:questions=WhatChanged:admission_decision=PrimaryAllowed:admission_reason=move_delta_primary_in_quiet_or_conversion_scene:move_local_delta|MoveDelta:source_kind=target:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=target:questions=WhatChanged+WhyThis:admission_decision=PrimaryAllowed:admission_reason=move_delta_primary_in_quiet_or_conversion_scene:main_move_claim;dropped=DecisionTiming:close_candidate:SupportOnly+enriched_close_candidate+support_material_not_owner_legal	SupportedLocal	source_simplification_window	31	r2q1rk1/pp2bppp/4pn2/3bN1B1/1n1P4/1BN4Q/PP3PPP/3R1RK1 w - - 11 16	c3d5	b3a4 d5c6 e5c6 b7c6 f2f4 f6d5 a2a3 d5c3 b2c3 e7g5 f4g5 b4d5 a4c6	This trade keeps the same local edge on d5.	A key idea is that This trade keeps the same local edge on d5. Both candidate branches are viable: the played Nxd5 (piece centralization) trades via 16. Nxd5 Nfxd5 17. Bxe7, whereas Ba4 (positional maneuvering) trades via 16. Ba4 Bc6 17. Nxc6.	exact replay and surfaces agree
source-botvinnik-vidmar-1936-iqp-opening-inducement	admit_authority_row	admit_ready	none	-	near_top_multipv_contains_played_top=h7h6_gap=4cp	primary_SupportedLocal	supported_local_surface_passed	iqp_inducement_probe	MoveLocal	proof_source=iqp_inducement_probe;proof_family=iqp_inducement;scope=MoveLocal;fallback=WeakMain;same_branch=Proven;persistence=Stable;seed=d4+isolated_pawn:d4+iqp_inducement+coordination improvement+d6+f5+supports immediate tactical gain counterplay+central foothold+outpost pressure+c3+contest the knight on c3+d4+isolated_pawn:d4+iqp_inducement+c4+f6+e-file+center;continuation=c5d4|e3d4+exd4+iqp_inducement_probe+fixed_target:d4+d4+best_branch:d5c4|d3c4+d5c4+d3c4+iqp_inducement_branch+isolated_pawn:d4+c5d4+e3d4;suppression=;risks=	subplan:iqp_inducement	Releasable	-	quiet_improvement	scene=quiet_improvement;selected=WhyThis:MoveDelta:iqp_inducement_probe;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate|MoveDelta:source_kind=iqp_inducement_probe:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=iqp_inducement_probe:questions=WhatChanged+WhyThis:admission_decision=PrimaryAllowed:admission_reason=move_delta_primary_in_quiet_or_conversion_scene:main_move_claim|MoveDelta:source_kind=pv_delta:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=pv_delta:questions=WhatChanged:admission_decision=PrimaryAllowed:admission_reason=move_delta_primary_in_quiet_or_conversion_scene:move_local_delta;dropped=DecisionTiming:close_candidate:SupportOnly+admission_missing_owner_candidate+enriched_close_candidate+scene=quiet_improvement+support_material_not_owner_legal	SupportedLocal	source_iqp_inducement	16	r1bq1rk1/pp1nbppp/4pn2/2pp2B1/2PP4/2NBPN2/PP3PPP/R2Q1RK1 b - - 1 8	c5d4	h7h6 g5f6 d7f6 c4d5 e6d5 d4c5 e7c5 h2h3 b7b6 d1b3 c8b7 f1d1 a8c8 d3b5 d8e7	This sequence leaves an isolated pawn as the local target.	A key idea is that This sequence leaves an isolated pawn as the local target. Both candidate branches are viable: the played cxd4 (pawn break) trades via 8... cxd4 9. exd4 dxc4, whereas h6 (positional maneuvering) trades via 8... h6 9. Bxf6 Nxf6.	exact replay and surfaces agree
source-botvinnik-vidmar-1936-flank-clamp	admit_authority_row	admit_ready	none	-	top_pv_matches_played	primary_CertifiedOwner	certified_owner_surface_not_blocking	color_complex_squeeze_probe	PositionLocal	proof_source=color_complex_squeeze_probe;proof_family=color_complex_squeeze;scope=PositionLocal;fallback=WeakMain;same_branch=Proven;persistence=Stable;seed=e5+weak_square:e5+color_complex:dark+minor_piece:knight_f3+attacks:e5+minor_piece_attack:f3-e5+color_complex_squeeze_probe+color_complex_squeeze+open file occupation+e4+c5+supports immediate tactical gain counterplay+central foothold+pressure on a fixed weakness+d5+contest the knight on d5+...e6-e5+e5+weak_square:e5+color_complex:dark+minor_piece:knight_f3+attacks:e5+minor_piece_attack:f3-e5+color_complex_squeeze_probe+color_complex_squeeze+outpost:e5+piece:knight+outpost_occupation:knight:e5+outpost_entrenchment+h6+c6+e6+e-file+center;continuation=f3e5|a8c8+Rc8+color_complex_squeeze_probe+weak_square:e5+e5+best_branch:f1e1|h7h6+f1e1+h7h6;suppression=;risks=	runtime:color_complex_squeeze	Releasable	-	quiet_improvement	scene=quiet_improvement;selected=WhatMattersHere:PositionProbe:color_complex_squeeze_probe;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate|DecisionTiming:source_kind=prevented_plan:materiality=support_material:move_linked=true:support_material=true:mapping=DecisionTiming/move_linked:source_kinds=prevented_plan:questions=WhatChanged+WhyNow:timing_source=prevented_resource:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:prevented_resource_timing|PositionProbe:source_kind=color_complex_squeeze_probe:materiality=owner_candidate:move_linked=false:support_material=false:mapping=PositionProbe/position_local:source_kinds=color_complex_squeeze_probe:questions=WhatMattersHere:admission_decision=PrimaryAllowed:admission_reason=position_probe_primary_in_quiet_scene:certified_position_probe+current_position_probe;dropped=DecisionTiming:close_candidate:SupportOnly+demote_target_unavailable+demoted_to=WhyThis+demotion_intentional_drop+enriched_close_candidate+generic_urgency_only+missing_move_owner+state_truth_only+support_material_not_owner_legal|DecisionTiming:prevented_plan:SupportOnly+demote_target_unavailable+demoted_to=WhyThis+demotion_intentional_drop+generic_urgency_only+prevented_resource_timing+state_truth_only+support_material_not_owner_legal	CertifiedOwner	source_boundary	25	r2q1rk1/pp1bbppp/4pn2/3n2B1/3P4/1BNQ1N2/PP3PPP/R4RK1 w - - 5 13	f3e5	f3e5 a8c8 f1e1 h7h6 g5d2 d7c6 d3h3 c8c7 a1d1	A minor piece keeps the color-complex pressure on e5.	The key strategic fact here is that A minor piece keeps the color-complex pressure on e5. So the task is to keep the minor-piece color-complex pressure centered on e5 stable.	exact replay and surfaces agree
source-botvinnik-vidmar-1936-e4-color-complex-squeeze	admit_authority_row	admit_ready	none	-	top_pv_matches_played	primary_CertifiedOwner	certified_owner_surface_not_blocking	color_complex_squeeze_probe	PositionLocal	proof_source=color_complex_squeeze_probe;proof_family=color_complex_squeeze;scope=PositionLocal;fallback=WeakMain;same_branch=Proven;persistence=Stable;seed=e4+weak_square:e4+color_complex:light+minor_piece:bishop_c6+attacks:e4+minor_piece_attack:c6-e4+color_complex_squeeze_probe+color_complex_squeeze+open file occupation+c8+c4+supports immediate tactical gain counterplay+central foothold+pressure on a fixed weakness+c3+contest the knight on c3+e4+weak_square:e4+color_complex:light+minor_piece:bishop_c6+attacks:e4+minor_piece_attack:c6-e4+color_complex_squeeze_probe+color_complex_squeeze+d5+e5+B;continuation=c6d5|c3d5+Nxd5+color_complex_squeeze_probe+weak_square:e4+e4+best_branch:f6d5|g5e7+f6d5+g5e7;suppression=;risks=	runtime:color_complex_squeeze	Releasable	-	quiet_improvement	scene=quiet_improvement;selected=WhatMattersHere:PositionProbe:color_complex_squeeze_probe;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate|DecisionTiming:source_kind=prevented_plan:materiality=support_material:move_linked=true:support_material=true:mapping=DecisionTiming/move_linked:source_kinds=prevented_plan:questions=WhatChanged+WhyNow:timing_source=prevented_resource:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:prevented_resource_timing|MoveDelta:source_kind=pv_delta:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=pv_delta:questions=WhatChanged:admission_decision=PrimaryAllowed:admission_reason=move_delta_primary_in_quiet_or_conversion_scene:move_local_delta|PositionProbe:source_kind=color_complex_squeeze_probe:materiality=owner_candidate:move_linked=false:support_material=false:mapping=PositionProbe/position_local:source_kinds=color_complex_squeeze_probe:questions=WhatMattersHere:admission_decision=PrimaryAllowed:admission_reason=position_probe_primary_in_quiet_scene:certified_position_probe+current_position_probe;dropped=DecisionTiming:close_candidate:SupportOnly+admission_missing_owner_candidate+enriched_close_candidate+missing_move_owner+scene=quiet_improvement+state_truth_only+support_material_not_owner_legal|DecisionTiming:prevented_plan:SupportOnly+admission_missing_owner_candidate+prevented_resource_timing+scene=quiet_improvement+state_truth_only+support_material_not_owner_legal	CertifiedOwner	source_boundary	30	r2q1rk1/pp2bppp/2b1pn2/4N1B1/1n1P4/1BN4Q/PP3PPP/3R1RK1 b - - 10 15	c6d5	c6d5 c3d5 f6d5 g5e7 d8e7 f2f4 f7f6 e5d3 f6f5 f1e1 b4d3 h3d3 a8d8 e1e5 g8h8 d3f3 d8d6 b3d5 d6d5 e5d5 e6d5 f3d5	A minor piece keeps the color-complex pressure on e4.	The key strategic fact here is that A minor piece keeps the color-complex pressure on e4. So the task is to keep the minor-piece color-complex pressure centered on e4 stable.	exact replay and surfaces agree
source-kramnik-anand-2001	reject_tactical_first	tactical_first_source	tactical:first	-	top_pv_matches_played	not_evaluated_tactical_first	not_reached_tactical_first	-	-	-	-	-	-	-	-	-	source_tactical_first	27	2bq1rk1/r3bppp/p3pn2/np4B1/3P1Q2/2N2N2/PPB2PPP/R4RK1 w - - 2 14	a1d1	a1d1 f6h5 f4g4 e7g5 g4h5 h7h6 h2h4 g5f4 f3e5 a7c7 h5g4 d8f6 g2g3 f4e5 g4e4 g7g6 d4e5 f6g7 e4f4	-	-	tactical-first source candidate stays out of B/C strategic admission
source-kramnik-anand-2001	reject_tactical_first	tactical_first_source	tactical:first	-	top_pv_matches_played	not_evaluated_tactical_first	not_reached_tactical_first	-	-	-	-	-	-	-	-	-	source_tactical_first	28	2bq1rk1/r3bppp/p3pn2/np4B1/3P1Q2/2N2N2/PPB2PPP/3R1RK1 b - - 3 14	c8b7	c8b7 d4d5 b7d5 c3d5 f6d5 f4h4 g7g6 f1e1 f8e8 g5e7 a7e7	-	-	tactical-first source candidate stays out of B/C strategic admission
source-kramnik-anand-2001	reject_tactical_first	tactical_first_source	tactical:first	-	top_pv_matches_played	not_evaluated_tactical_first	not_reached_tactical_first	-	-	-	-	-	-	-	-	-	source_tactical_first	29	3q1rk1/rb2bppp/p3pn2/np4B1/3P1Q2/2N2N2/PPB2PPP/3R1RK1 w - - 4 15	d4d5	d4d5 b7d5 f1e1 a7d7 f3e5 d7c7 g5h6 a5c4 f4g3 f6e8 c3d5 e6d5 g3d3 f7f5 h6c1 e8f6 d3f5 c4e5 e1e5	-	-	tactical-first source candidate stays out of B/C strategic admission
source-kramnik-anand-2001	reject_tactical_first	tactical_first_source	tactical:first	-	top_pv_matches_played	not_evaluated_tactical_first	not_reached_tactical_first	-	-	-	-	-	-	-	-	-	source_tactical_first	30	3q1rk1/rb2bppp/p3pn2/np1P2B1/5Q2/2N2N2/PPB2PPP/3R1RK1 b - - 0 15	b7d5	b7d5 c3d5 e6d5 f4h4 h7h5 f1e1 f8e8 d1d2 a5c4 d2e2 c4d6 f3d4 a7c7 f2f3 c7c8 g1f1 d8d7 b2b3	-	-	tactical-first source candidate stays out of B/C strategic admission
source-kramnik-anand-2001	reject_tactical_first	tactical_first_source	tactical:first	-	top_pv_matches_played	not_evaluated_tactical_first	not_reached_tactical_first	-	-	-	-	-	-	-	-	-	source_tactical_first	31	3q1rk1/r3bppp/p3pn2/np1b2B1/5Q2/2N2N2/PPB2PPP/3R1RK1 w - - 0 16	c3d5	c3d5 e6d5 f4h4 h7h5 g2g4 a7c7 c2b1 f8e8 f1e1 a5b7 g4h5 c7c4 f3d4 f6e4 g5e7 d8e7 h4e7 e8e7	-	-	tactical-first source candidate stays out of B/C strategic admission
source-kramnik-anand-2001	reject_tactical_first	tactical_first_source	tactical:first	-	multipv_contains_played_top=f6d5	not_evaluated_tactical_first	not_reached_tactical_first	-	-	-	-	-	-	-	-	-	source_tactical_first	32	3q1rk1/r3bppp/p3pn2/np1N2B1/5Q2/5N2/PPB2PPP/3R1RK1 b - - 0 16	e6d5	f6d5 f4h4 g7g6 f1e1 f8e8 b2b4 a5c4 g5e7 a7e7 f3g5 h7h5 g2g4 c4b2 d1b1 b2c4	-	-	tactical-first source candidate stays out of B/C strategic admission
source-kramnik-anand-2001-iqp-opening-inducement	reject_owner_missing	engine_top_move_disagrees	engine:source_move_absent_from_multipv;owner:iqp_not_induced_or_side_mismatch	-	pv_available_top_differs:b7b5	position_probe_missing	not_reached_no_release	-	-	-	-	-	-	quiet_improvement	scene=quiet_improvement;selected=-:-:-;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate;dropped=DecisionTiming:close_candidate:SupportOnly+demote_target_unavailable+demoted_to=WhyThis+demotion_intentional_drop+enriched_close_candidate+generic_urgency_only+missing_move_owner+state_truth_only+support_material_not_owner_legal	-	source_iqp_inducement	14	rnbqkb1r/1p3ppp/p3pn2/2p5/3P4/1B2PN2/PP3PPP/RNBQ1RK1 b kq - 1 7	c5d4	b7b5 b1c3 c8b7 e3e4 f8e7 e4e5 f6e4 f1e1 e4c3 b2c3 c5c4 b3c2 b8d7 d1e2 d7b6 a2a4 b5b4 c3b4 e7b4	-	This captures the pawn on d4. The local material change is a captured pawn.	admission_blocked: engine:source_move_absent_from_multipv;owner:iqp_not_induced_or_side_mismatch; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatMattersHere:position_probe_missing | WhatChanged:state_truth_only | WhyNow:generic_urgency_only+demotion_intentional_drop+demote_target_unavailable+demoted_to=WhyThis
